id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
16794,1,663,0,1.0,962.0,2015.0,1,0.0,7,61,6,6,787,2433,0,1016,49,34,1
38225,2,100,0,1.0,109.0,2010.0,1,0.0,2,61,1,2,839,5337,1,949,39,34,0
12115,1,3562,0,1.0,33.0,2005.0,1,0.0,2,61,9,7,421,4107,0,3893,49,34,1
31974,1,886,1,1.0,265.0,2010.0,0,1.0,2,61,0,0,507,844,0,2067,49,34,1
78448,2,1253,1,1.0,324.0,1949.0,0,0.0,7,61,0,0,391,7216,0,1908,49,34,0
14149,1,2530,1,1.0,67.0,2016.0,1,0.0,1,38,9,7,421,6456,0,2197,49,34,1
92013,2,566,1,1.0,11.0,2008.0,0,0.0,2,38,9,7,421,6996,2,3922,49,34,1
16841,1,613,0,1.0,357.0,2013.0,1,0.0,2,3,0,0,209,5516,0,3234,49,34,1
15793,2,1430,0,1.0,69.0,2013.0,1,4.0,2,61,0,0,53,4921,0,674,49,34,0
11628,1,1381,0,1.0,483.0,2009.0,1,0.0,2,61,6,5,598,7537,1,1712,35,34,1
32173,1,3470,0,1.0,77.0,2007.0,1,4.0,2,38,9,7,795,1255,0,977,49,34,1
47561,2,1288,0,1.0,144.0,0.0,1,1.0,7,61,6,6,29,563,0,2899,49,34,0
89359,2,3259,0,1.0,386.0,2011.0,1,6.0,8,337,0,0,4,3816,1,520,31,34,0
93472,1,2,1,1.0,728.0,1970.0,1,1.0,2,86,1,2,598,6822,0,2763,49,34,1
98848,1,3562,1,1.0,120.0,2007.0,1,0.0,2,61,9,7,471,6111,0,3736,49,34,0
87864,1,3562,0,1.0,62.0,1981.0,1,0.0,2,61,0,0,793,3233,1,2410,49,34,1
19551,1,2158,1,1.0,227.0,2009.0,1,0.0,2,61,9,7,421,4178,0,2049,49,34,1
36600,2,293,0,1.0,170.0,2009.0,1,4.0,2,61,3,6,598,3271,0,1179,49,34,0
42589,2,3562,0,1.0,585.0,2007.0,1,6.0,2,61,6,2,358,4900,0,2152,49,34,0
4678,1,3259,0,1.0,198.0,2015.0,1,4.0,2,86,0,0,421,7283,0,1933,49,34,0
71227,2,2356,1,1.0,151.0,2008.0,1,1.0,1,38,0,0,149,7207,1,2635,49,34,0
45832,1,3562,0,1.0,638.0,2001.0,1,4.0,2,61,0,0,53,4895,0,822,49,34,1
48674,2,3429,1,1.0,530.0,2015.0,1,0.0,7,61,0,0,598,7937,0,1264,49,34,1
79705,2,670,0,1.0,221.0,0.0,1,7.0,7,61,9,7,598,3095,0,1179,49,34,0
25183,2,608,0,1.0,62.0,2012.0,1,0.0,7,61,0,0,860,4362,0,2812,49,34,0
33259,1,3394,0,1.0,190.0,2019.0,3,0.0,0,89,6,2,860,5665,0,2193,49,34,1
43979,1,2185,1,1.0,592.0,0.0,1,4.0,2,86,1,2,860,750,0,2212,49,34,1
8698,1,2932,1,1.0,614.0,2008.0,0,0.0,2,61,0,0,759,4,1,2638,30,34,1
19723,1,1152,1,1.0,490.0,2020.0,2,0.0,2,61,0,0,598,3862,0,3024,31,34,1
40937,2,1634,0,1.0,132.0,2017.0,2,0.0,5,61,4,6,18,2167,0,3028,49,34,0
65154,1,663,1,1.0,498.0,0.0,0,1.0,7,61,1,2,421,3590,0,886,49,34,1
20838,2,2372,0,1.0,230.0,2011.0,1,0.0,4,86,9,7,421,883,1,2511,47,34,0
92779,1,409,1,1.0,401.0,2010.0,1,0.0,0,86,0,0,421,3781,1,3707,37,34,1
82181,2,1366,1,1.0,68.0,2015.0,0,4.0,2,61,1,2,634,4528,0,3686,49,34,0
47993,1,1359,0,1.0,405.0,2014.0,1,0.0,7,61,0,0,601,7527,0,2922,49,34,1
60749,1,2503,0,1.0,224.0,2015.0,1,0.0,7,61,6,6,421,5010,0,1905,49,34,1
14639,1,2545,0,1.0,582.0,0.0,1,0.0,5,194,0,0,358,7642,0,1607,49,34,1
61814,2,1479,1,1.0,51.0,2011.0,1,4.0,7,38,9,7,785,5356,1,793,33,34,0
53959,2,478,0,1.0,20.0,2003.0,1,4.0,2,61,3,2,495,97,0,2331,49,34,0
99284,1,1541,1,1.0,109.0,2002.0,1,4.0,1,255,7,2,709,3152,0,1787,24,13,1
54586,2,2524,1,1.0,289.0,2009.0,1,0.0,4,61,9,7,340,3656,0,353,49,34,0
16865,2,2747,1,1.0,134.0,2015.0,1,1.0,5,38,1,6,860,5041,0,1313,49,34,0
31208,1,1516,1,1.0,264.0,2013.0,1,0.0,2,38,0,0,421,869,0,2196,49,34,1
22202,1,821,0,1.0,686.0,2008.0,1,4.0,2,61,9,7,860,4722,0,3365,49,34,1
78732,2,1613,0,1.0,196.0,2014.0,2,0.0,7,61,5,6,414,4129,1,936,36,34,0
53970,2,1676,1,1.0,12.0,1984.0,1,4.0,2,38,9,7,601,5662,0,3088,49,34,1
46250,1,487,1,1.0,1081.0,2015.0,1,0.0,2,38,0,0,414,839,0,877,49,34,1
28506,2,3412,1,1.0,227.0,2008.0,1,4.0,2,61,1,2,739,5937,0,3226,49,34,0
8410,2,1995,1,1.0,18.0,2011.0,1,0.0,0,363,0,0,358,804,0,2152,49,34,0
84992,2,469,0,1.0,71.0,2009.0,1,4.0,2,61,9,7,333,7177,1,731,33,34,0
40550,1,3229,1,1.0,2841.0,2015.0,1,0.0,5,61,9,7,282,8052,0,2262,49,34,1
79881,2,1006,0,1.0,285.0,2007.0,0,0.0,4,61,6,6,598,1267,2,3922,49,34,0
19609,2,230,0,1.0,236.0,2012.0,1,1.0,4,86,0,1,333,4426,0,1056,49,34,0
97435,2,140,1,1.0,167.0,0.0,1,4.0,7,61,9,7,652,6411,2,3922,49,34,0
58394,1,1578,0,1.0,211.0,2011.0,0,0.0,7,38,0,0,601,8005,0,1063,49,34,1
84751,1,2387,1,1.0,345.0,2019.0,1,0.0,0,61,0,2,421,6825,0,1825,49,34,1
53179,2,1252,1,1.0,218.0,1991.0,1,0.0,2,61,6,6,374,217,1,1811,17,28,0
23841,2,1981,1,1.0,66.0,2011.0,0,1.0,7,86,5,6,20,1895,1,3136,33,34,0
55096,1,791,0,1.0,446.0,2008.0,1,0.0,2,38,9,7,681,1638,0,3275,49,34,1
49471,2,1359,1,1.0,141.0,2007.0,1,1.0,1,61,9,7,598,1010,2,3922,49,34,0
4891,2,2938,0,1.0,197.0,2012.0,0,1.0,2,61,6,2,151,4819,0,1297,49,34,0
50092,2,999,1,1.0,27.0,2014.0,1,0.0,7,38,9,7,844,1233,0,2895,33,19,0
32132,1,344,1,1.0,411.0,2012.0,1,4.0,7,38,9,7,334,3259,0,1823,49,34,1
51541,2,3323,0,1.0,30.0,2009.0,0,4.0,6,61,9,7,537,2072,0,1179,49,34,0
8654,1,1245,1,1.0,548.0,2019.0,3,0.0,7,38,5,0,421,1090,1,413,42,34,1
8926,2,1678,0,1.0,1417.0,2011.0,1,0.0,2,220,5,1,421,5399,0,2811,37,28,0
20368,2,2849,1,1.0,174.0,2014.0,1,0.0,7,61,9,7,522,6337,1,2709,17,34,0
67018,1,2145,0,0.0,116.0,2016.0,1,0.0,7,38,9,7,860,1804,0,3026,49,34,1
78263,2,2949,0,1.0,116.0,2013.0,1,0.0,2,86,7,1,421,1960,2,3922,34,24,0
80217,1,3562,0,1.0,98.0,2008.0,1,0.0,2,61,9,7,742,3469,1,1999,49,34,1
7767,1,1621,1,1.0,91.0,2008.0,1,0.0,2,38,9,7,421,4986,0,2011,49,34,1
37650,2,3336,0,1.0,177.0,2011.0,1,1.0,7,89,0,1,609,5971,0,2936,49,34,1
13500,1,3176,0,1.0,726.0,2009.0,3,4.0,3,61,0,6,421,65,2,3922,49,34,1
47441,1,2638,1,1.0,213.0,2018.0,3,0.0,0,38,9,7,421,3077,0,2809,49,34,1
73147,2,3310,0,1.0,267.0,2013.0,1,0.0,0,86,9,7,421,5306,0,3035,39,31,1
99091,2,2565,0,1.0,26.0,1999.0,1,0.0,2,61,0,0,823,2435,1,2367,39,34,1
25888,1,1111,0,1.0,440.0,2013.0,1,0.0,7,61,9,7,246,5184,0,1562,49,34,1
54660,2,526,1,1.0,442.0,2005.0,3,0.0,2,61,0,0,593,6085,0,3015,49,34,1
84921,2,3279,0,1.0,98.0,2005.0,1,4.0,2,61,0,0,598,3227,0,3015,49,34,0
83965,1,2697,0,1.0,490.0,2012.0,3,7.0,5,86,1,2,598,6215,0,681,49,34,1
17469,2,3562,1,1.0,50.0,2020.0,1,4.0,0,86,4,6,605,6589,0,367,49,34,0
8459,1,3307,0,1.0,239.0,2014.0,1,0.0,7,61,6,0,421,3295,0,2337,49,34,1
54729,2,1733,1,1.0,45.0,0.0,0,4.0,7,38,9,7,495,7552,0,2348,49,34,0
47750,1,2063,0,1.0,75.0,2008.0,1,0.0,6,38,9,7,652,4726,2,3922,49,34,1
29198,2,3369,1,1.0,157.0,2014.0,1,0.0,7,61,9,7,421,896,1,436,37,34,1
65860,1,65,1,1.0,389.0,0.0,1,4.0,5,225,7,6,588,2859,0,3751,49,34,1
84472,2,3562,1,1.0,31.0,1989.0,1,1.0,2,38,6,2,480,2586,0,696,49,34,1
59071,2,1187,0,1.0,114.0,2011.0,1,0.0,2,61,0,0,609,2170,0,2936,49,34,0
66232,1,3058,1,1.0,424.0,2015.0,3,4.0,0,61,0,0,600,1313,1,1862,49,34,1
99801,1,984,0,1.0,563.0,2015.0,1,4.0,0,61,7,1,598,2536,0,3020,49,34,1
43253,2,1618,1,1.0,61.0,2007.0,1,0.0,1,61,7,6,703,4955,1,2366,34,34,0
70942,2,2108,1,1.0,1541.0,2001.0,1,4.0,1,198,6,6,785,2996,1,564,32,34,1
46790,2,483,0,1.0,171.0,0.0,1,1.0,5,297,3,3,860,5121,0,1309,49,34,0
24747,1,2746,1,1.0,486.0,2012.0,1,0.0,2,308,6,6,860,1743,1,1082,34,34,1
60088,2,3562,0,1.0,131.0,2014.0,1,4.0,2,38,9,2,421,6064,1,2876,45,34,1
57956,2,3181,1,1.0,148.0,2010.0,1,4.0,7,38,1,5,235,7998,0,1488,49,34,0
41176,1,394,1,1.0,194.0,0.0,0,1.0,7,86,7,5,421,1731,0,2130,49,34,0
76387,2,302,1,1.0,37.0,2009.0,1,4.0,7,86,0,0,598,4308,1,2273,38,34,0
46173,2,3435,0,1.0,286.0,2016.0,0,0.0,5,61,9,7,742,4724,1,2358,31,34,0
232,1,1741,1,1.0,578.0,2013.0,0,4.0,2,61,1,5,728,4583,1,2140,34,34,0
88909,2,2494,0,1.0,39.0,2010.0,1,0.0,7,38,9,7,421,2085,0,2046,49,34,0
88010,2,2844,0,1.0,257.0,2013.0,1,0.0,0,61,0,0,496,5131,1,1663,39,34,0
10894,2,3334,1,1.0,57.0,2008.0,1,4.0,2,38,0,0,527,7140,0,2605,49,34,0
86887,2,581,1,1.0,16.0,2008.0,0,0.0,2,61,9,7,823,2938,0,3354,49,34,0
32022,2,1206,0,1.0,1.0,2014.0,0,4.0,7,38,9,7,473,6474,0,1310,49,34,0
14162,2,1420,0,1.0,29.0,2011.0,1,0.0,5,38,0,0,421,2260,0,1906,49,34,0
38046,2,3562,1,1.0,14.0,2006.0,0,0.0,1,38,0,0,780,1109,0,1031,49,34,0
28035,2,2678,1,1.0,144.0,2013.0,0,4.0,7,61,1,6,695,912,1,1976,35,34,0
90779,2,2499,1,1.0,7598.0,2016.0,1,0.0,4,38,8,4,347,2239,0,276,49,34,0
26856,1,0,1,1.0,280.0,2019.0,3,0.0,6,38,0,0,598,226,0,2606,49,34,1
6889,1,3210,1,1.0,398.0,0.0,0,4.0,7,61,6,6,628,5142,1,3094,49,34,1
88802,1,1044,1,1.0,374.0,2007.0,3,0.0,1,38,9,7,598,1151,0,2763,49,34,1
9110,2,1308,0,1.0,5.0,2018.0,1,4.0,2,61,0,6,229,4984,0,2606,49,34,0
99990,1,3562,1,1.0,103.0,0.0,0,0.0,8,38,9,7,279,6233,0,2616,49,34,1
66818,1,3562,1,1.0,148.0,2011.0,3,4.0,2,61,9,7,598,1717,1,1798,29,34,1
15579,2,1025,0,1.0,130.0,2020.0,1,0.0,5,61,1,2,421,1500,1,3103,47,34,0
20823,1,2435,1,1.0,258.0,2018.0,1,0.0,0,108,0,0,598,6384,0,3011,49,34,1
76906,2,1820,0,1.0,234.0,2011.0,1,1.0,7,61,1,6,629,7902,1,3055,44,34,0
7141,2,1528,1,1.0,460.0,2019.0,1,0.0,0,89,0,3,797,2096,1,2286,38,34,0
96759,2,1288,1,1.0,189.0,2016.0,0,5.0,5,86,6,2,853,13,0,1464,49,34,0
58497,2,1605,0,1.0,49.0,2010.0,0,1.0,5,297,9,7,273,8013,0,986,49,34,0
982,1,1338,0,1.0,112.0,1991.0,1,4.0,3,61,9,7,598,1457,1,1776,20,34,1
72304,2,1593,1,1.0,3427.0,2009.0,1,0.0,2,61,0,0,598,7950,1,269,35,34,0
46719,2,791,1,1.0,102.0,2010.0,1,0.0,2,61,6,2,421,6465,0,1880,49,34,1
56228,2,2599,1,1.0,107.0,2002.0,1,4.0,1,61,6,6,355,5163,1,2482,29,34,0
26783,2,3562,0,1.0,100.0,2014.0,1,0.0,7,61,0,0,788,5710,0,1096,49,34,0
29101,2,3562,0,1.0,1280.0,2007.0,3,1.0,2,61,6,6,383,4621,1,1838,38,34,1
54489,2,3562,0,1.0,39.0,2011.0,0,6.0,0,61,6,6,598,5328,0,3453,49,34,1
92065,2,2708,1,1.0,341.0,2015.0,0,1.0,2,38,6,1,60,7116,0,876,49,34,1
97750,1,3562,0,1.0,449.0,2006.0,1,0.0,0,38,0,0,156,5422,0,1266,49,34,1
74929,2,3562,1,1.0,16.0,2001.0,1,4.0,2,38,9,7,742,5284,0,3288,49,34,1
15931,2,600,1,1.0,103.0,2000.0,1,4.0,7,61,8,2,860,4552,0,1766,49,34,0
95505,1,1592,1,1.0,1201.0,2018.0,1,0.0,1,89,0,0,421,103,0,2763,49,34,1
22437,2,3519,0,1.0,631.0,0.0,2,1.0,7,38,9,7,598,3323,0,3033,49,34,0
34306,2,1025,0,1.0,144.0,2016.0,0,0.0,7,61,9,7,282,5054,1,132,49,34,1
92248,2,420,1,1.0,261.0,2016.0,1,1.0,5,122,1,2,598,4056,1,231,40,34,0
95270,1,726,0,1.0,299.0,0.0,1,0.0,5,61,0,0,860,4403,0,2940,49,34,1
99146,2,3562,1,1.0,233.0,2014.0,1,4.0,7,61,1,0,598,657,0,3020,49,34,0
23764,1,1140,0,1.0,545.0,0.0,3,0.0,1,376,6,3,860,3446,0,3256,49,34,1
42343,2,3562,1,1.0,154.0,2009.0,0,1.0,6,38,9,7,340,3675,0,3507,49,34,1
639,2,429,1,1.0,123.0,2019.0,2,0.0,0,61,0,0,421,1580,0,1840,49,34,0
52714,1,1037,1,1.0,559.0,0.0,1,1.0,8,61,1,2,421,669,0,1827,49,34,0
19368,2,3369,1,1.0,13.0,2003.0,1,0.0,0,38,9,7,443,3854,0,513,49,34,0
5300,2,537,0,1.0,86.0,2007.0,1,0.0,7,61,6,6,421,6392,1,2394,33,34,0
64155,2,3562,1,1.0,765.0,0.0,1,0.0,7,61,9,7,340,8105,2,3922,49,34,1
49599,2,1868,0,1.0,6.0,2007.0,0,1.0,2,38,9,7,860,5279,0,2762,49,34,0
59533,2,640,0,1.0,249.0,2010.0,0,1.0,7,61,6,2,795,3620,0,1014,49,34,1
71850,1,1610,0,1.0,535.0,2013.0,1,0.0,7,38,0,0,860,4609,0,1563,49,34,1
78373,1,400,0,1.0,17.0,1975.0,1,4.0,2,61,9,7,427,4316,0,2763,49,34,1
25359,2,2032,0,1.0,80.0,2011.0,1,4.0,7,38,7,6,421,1582,0,1153,49,34,0
34835,2,588,1,1.0,675.0,2012.0,1,4.0,2,61,5,1,784,5426,0,1091,49,34,1
32310,2,1855,1,1.0,24.0,2016.0,0,0.0,0,61,0,0,168,7748,0,2048,49,34,0
72447,1,153,1,1.0,753.0,2012.0,1,4.0,7,38,1,2,751,3050,1,763,45,34,1
23100,2,1749,1,1.0,4.0,2016.0,0,1.0,2,297,9,7,358,986,0,1602,49,34,1
80278,1,3562,1,1.0,205.0,2010.0,1,4.0,7,38,1,2,312,7866,0,1708,33,22,1
17705,2,548,0,1.0,110.0,2005.0,1,4.0,2,38,9,7,666,6504,1,295,30,34,0
10993,2,537,0,1.0,264.0,2007.0,1,0.0,2,61,6,6,810,7821,0,2241,49,34,0
67571,1,795,1,1.0,781.0,2010.0,1,4.0,7,61,9,7,434,4885,0,1440,49,34,0
29076,2,3562,1,1.0,44.0,0.0,1,2.0,8,363,0,1,97,730,0,2152,49,34,0
29885,2,602,1,1.0,60.0,2007.0,1,1.0,2,38,0,0,499,5223,0,2549,49,34,1
61650,2,1776,0,1.0,63.0,2014.0,0,8.0,8,61,0,0,105,5319,0,1256,49,34,0
10006,1,224,1,1.0,601.0,2012.0,1,0.0,5,61,9,7,598,2188,0,2929,49,34,1
89629,2,3562,1,1.0,94.0,2011.0,1,4.0,7,61,0,0,391,6600,1,2075,33,34,0
40639,2,3213,0,1.0,222.0,2007.0,1,1.0,2,61,6,2,612,3373,1,820,32,34,1
43428,2,3264,1,1.0,178.0,0.0,3,4.0,4,38,9,7,823,5640,2,3922,37,18,0
36958,1,2514,1,1.0,16667.0,2014.0,1,1.0,7,61,6,1,421,1277,0,2031,49,34,1
44222,2,297,0,1.0,83.0,2008.0,1,4.0,8,61,9,7,301,7495,0,633,49,34,0
42009,2,2710,0,1.0,242.0,0.0,0,0.0,7,89,5,2,9,6058,0,2013,49,34,0
61574,1,2621,0,1.0,257.0,2019.0,0,1.0,0,38,9,7,860,815,0,3010,49,34,1
498,1,146,0,1.0,3423.0,2004.0,1,0.0,2,61,9,7,530,46,0,2597,49,34,1
18851,2,1741,0,1.0,105.0,0.0,0,0.0,8,38,0,0,124,1519,1,3833,49,34,0
29253,2,3040,0,1.0,43.0,2000.0,1,4.0,2,61,9,7,783,7312,1,2975,27,34,0
53944,1,1837,1,1.0,192.0,2005.0,1,4.0,2,61,6,2,475,6534,0,3067,49,34,1
24555,2,837,1,1.0,269.0,2011.0,1,3.0,5,61,9,7,530,2886,1,776,49,34,0
38180,1,1398,0,1.0,3349.0,2015.0,1,1.0,7,226,6,1,421,7329,0,2011,49,34,1
50967,1,1474,1,1.0,196.0,2004.0,1,4.0,0,61,1,2,124,538,0,3648,32,21,1
4141,2,3240,1,1.0,43.0,2013.0,1,0.0,2,86,0,0,860,4084,0,3749,37,30,0
43461,2,939,0,1.0,103.0,2013.0,0,0.0,2,38,0,0,860,2655,2,3922,49,34,1
34957,1,1016,0,1.0,42.0,2004.0,0,0.0,2,38,0,0,132,741,0,3654,49,34,1
4592,1,3562,1,1.0,529.0,2013.0,1,4.0,2,38,1,2,598,779,0,915,49,34,1
85270,1,2777,0,1.0,1113.0,2010.0,0,4.0,2,61,7,2,751,4690,1,2143,35,34,1
61457,1,1966,1,1.0,456.0,2010.0,1,0.0,7,383,9,7,421,2161,0,2130,49,34,1
55173,1,3562,0,1.0,539.0,2009.0,1,4.0,2,38,0,0,421,5821,0,2772,49,34,1
5612,1,1082,0,1.0,15.0,2016.0,1,0.0,7,38,9,7,860,3780,0,3344,49,34,0
37757,2,1713,1,1.0,238.0,2011.0,1,4.0,2,61,0,0,661,6132,0,3499,49,34,0
33951,1,2772,1,1.0,12677.0,2015.0,1,0.0,0,38,0,0,860,5967,0,2051,49,34,0
63589,2,1054,1,1.0,68.0,2013.0,0,0.0,7,61,4,0,125,3603,0,992,49,34,0
14121,1,1781,0,1.0,1139.0,0.0,1,0.0,2,38,1,2,598,1224,1,3160,32,34,1
63496,2,2397,0,1.0,1889.0,2020.0,1,0.0,2,241,0,0,598,6667,0,915,49,34,1
13358,1,1169,1,1.0,101.0,2009.0,3,4.0,2,214,9,7,116,6001,0,3645,49,34,1
31262,2,2178,0,1.0,400.0,2016.0,3,0.0,2,38,5,2,92,2711,0,953,49,34,0
82621,2,1167,1,1.0,88.0,2013.0,0,0.0,5,61,9,7,556,4418,0,1599,49,34,0
17826,2,3562,1,1.0,1875.0,0.0,1,4.0,8,61,9,2,551,2695,1,3540,37,34,0
68092,2,1357,1,1.0,65.0,2017.0,2,1.0,0,61,6,5,559,6851,0,1477,49,34,0
6496,2,2474,0,1.0,409.0,2011.0,1,1.0,7,61,5,6,421,7627,1,916,33,34,0
64022,1,770,1,1.0,901.0,2009.0,1,4.0,2,61,0,0,508,2906,0,2338,49,34,1
74588,1,497,0,1.0,421.0,2008.0,3,4.0,2,38,9,7,860,2861,0,1679,49,34,1
74833,1,638,0,1.0,212.0,2016.0,1,1.0,0,61,5,6,421,7641,0,1949,49,34,1
62328,2,1391,0,1.0,71.0,2013.0,1,2.0,7,396,9,7,678,3883,0,860,34,22,0
60888,1,233,0,1.0,92.0,0.0,1,4.0,2,61,9,7,482,4005,0,2981,49,34,1
87758,2,2687,1,1.0,112.0,2010.0,0,1.0,7,61,9,7,788,2581,1,2115,49,34,0
18978,1,2953,0,1.0,231.0,2017.0,1,4.0,7,86,0,2,834,2780,0,3432,49,34,1
59873,1,1822,0,1.0,967.0,2013.0,1,4.0,2,38,6,5,823,1988,0,3432,33,34,1
62093,1,2042,1,1.0,147.0,2010.0,1,4.0,2,61,1,1,421,1038,1,2299,34,34,0
3746,1,3562,1,1.0,0.0,0.0,3,0.0,1,38,4,5,823,3189,1,1711,37,34,1
40968,1,1593,1,1.0,210.0,2009.0,1,4.0,2,61,0,0,421,6273,0,3041,49,34,1
89325,2,896,1,1.0,173.0,2004.0,1,1.0,2,61,9,2,358,441,1,3174,27,34,0
71649,2,545,1,1.0,260.0,2015.0,1,4.0,5,86,6,2,860,5676,1,1808,43,34,1
89342,1,2623,1,1.0,253.0,2011.0,2,4.0,7,38,0,0,421,5188,1,1150,49,34,1
15641,1,3562,1,1.0,128.0,2008.0,1,4.0,2,61,0,0,860,5648,0,3035,49,34,1
58621,2,2270,0,1.0,339.0,2016.0,0,4.0,5,61,1,2,598,6986,0,2956,49,34,0
89634,2,799,0,1.0,76.0,2008.0,1,4.0,2,61,9,7,690,1223,1,2087,35,34,0
98063,2,1898,1,1.0,323.0,2013.0,0,4.0,7,38,6,2,818,2425,0,1617,49,34,0
52145,2,1277,1,1.0,228.0,2006.0,1,0.0,3,61,7,5,750,2024,1,1777,44,34,0
31692,2,3562,0,1.0,292.0,2009.0,1,0.0,7,61,6,2,607,7313,2,3922,49,34,1
64847,2,1360,1,1.0,10437.0,2000.0,1,1.0,2,301,6,2,598,3437,1,386,30,34,0
78188,1,3562,0,1.0,205.0,2000.0,0,0.0,0,61,0,0,495,7473,0,2354,49,34,1
31841,1,2649,1,1.0,123.0,2008.0,3,0.0,2,61,4,7,421,3060,1,2715,49,34,1
32510,2,2304,0,1.0,88.0,2012.0,0,4.0,0,38,0,0,272,3289,0,2917,49,34,0
52460,2,1355,1,1.0,57.0,2011.0,1,0.0,2,38,9,7,609,7765,0,2936,49,34,0
34894,1,476,0,1.0,114.0,2001.0,0,0.0,2,61,0,0,860,7751,1,2455,49,34,1
47800,1,2325,0,1.0,783.0,2020.0,1,7.0,5,38,1,2,598,6498,0,3010,49,34,1
90598,1,1462,1,1.0,736.0,0.0,3,0.0,5,38,0,1,551,7069,0,1255,39,28,1
26417,2,2644,1,1.0,406.0,2009.0,0,1.0,1,61,0,0,598,5745,0,953,49,34,1
98301,2,2571,1,1.0,66.0,2018.0,0,0.0,5,349,6,5,421,3302,1,374,41,34,1
97725,1,2820,0,1.0,1087.0,2008.0,1,4.0,2,61,0,0,739,2661,0,2893,49,34,1
91030,2,2677,0,1.0,314.0,2009.0,1,4.0,7,61,5,5,558,4999,0,1698,49,34,0
96481,1,1236,0,1.0,202.0,2003.0,2,0.0,2,61,0,0,461,3429,0,2032,49,34,1
88330,2,2035,1,1.0,165.0,2010.0,1,4.0,7,61,9,7,137,7060,0,1392,31,22,0
98973,1,2152,1,1.0,4187.0,2011.0,1,0.0,2,38,0,0,598,7036,1,2711,35,34,1
76363,1,3445,0,1.0,2292.0,2006.0,1,0.0,2,61,0,0,60,2796,0,2191,49,34,1
52545,2,3409,0,1.0,992.0,2002.0,2,0.0,2,61,9,7,598,321,0,3018,49,34,1
59244,1,3000,1,1.0,846.0,2014.0,0,2.0,2,61,5,2,598,264,0,1846,30,32,1
175,1,497,1,1.0,7618.0,2010.0,1,4.0,2,3,0,0,421,3689,0,3751,49,34,1
92198,1,3562,1,1.0,402.0,2003.0,1,1.0,2,38,0,0,860,6941,1,1288,31,34,1
94430,2,2886,0,1.0,4.0,2006.0,1,0.0,2,61,1,2,131,3920,0,3060,49,34,0
81228,1,3562,0,1.0,135.0,2006.0,1,4.0,2,61,1,0,598,89,1,2392,33,34,1
80184,2,1907,1,1.0,146.0,2018.0,3,1.0,0,61,0,1,839,5513,0,1401,34,34,1
86925,1,3562,0,1.0,2.0,1995.0,2,0.0,2,38,0,0,421,3364,0,1885,49,34,1
49273,2,2670,0,1.0,216.0,2013.0,1,1.0,7,86,6,2,421,4369,0,863,49,34,0
82520,2,2796,0,1.0,313.0,2016.0,3,0.0,0,38,0,0,598,7640,0,3041,36,32,1
60518,2,2047,1,1.0,416.0,2005.0,3,4.0,2,86,9,5,784,4027,0,1021,31,31,0
92584,2,3562,1,1.0,60.0,2010.0,1,0.0,7,61,0,0,281,6048,0,3751,49,34,1
18988,2,3562,1,1.0,110.0,2023.0,0,1.0,5,61,1,2,748,7586,0,3365,49,34,1
6303,2,2250,0,1.0,201.0,2005.0,0,0.0,2,306,0,0,151,5574,1,605,34,34,1
18236,2,2546,0,1.0,181.0,2010.0,3,1.0,2,297,7,1,358,7769,0,1656,49,34,1
23751,2,137,0,1.0,248.0,1945.0,0,0.0,4,61,9,7,421,5290,0,3569,30,21,0
25619,1,1940,0,1.0,1368.0,2011.0,1,4.0,2,61,1,2,383,5964,0,1783,49,34,0
20427,1,336,0,1.0,239.0,2004.0,1,4.0,2,61,9,7,482,1037,0,2167,49,34,1
76111,1,849,1,1.0,58.0,1991.0,1,4.0,0,61,9,7,120,7510,1,1376,19,34,1
6481,2,2751,1,1.0,119.0,2004.0,1,4.0,2,86,0,0,823,3521,0,3354,49,34,0
86524,2,176,1,1.0,317.0,2016.0,0,0.0,8,61,0,0,289,842,1,94,49,34,0
82832,2,3010,0,1.0,62.0,2005.0,1,4.0,2,38,0,2,652,5569,0,2246,49,34,0
32804,1,3562,0,0.0,245.0,1996.0,1,7.0,2,61,5,2,601,3975,0,2934,36,34,1
562,1,2990,0,1.0,199.0,1987.0,1,4.0,2,61,9,7,482,1778,0,2167,33,34,1
68052,2,841,1,1.0,10.0,2016.0,1,0.0,0,61,0,2,860,3337,0,1889,49,34,0
24149,1,450,0,1.0,362.0,2015.0,1,0.0,5,17,6,5,588,7298,0,3751,49,34,1
89847,1,1273,0,1.0,343.0,2012.0,1,4.0,2,38,2,6,421,8177,0,1432,49,34,1
37646,1,3562,1,1.0,37.0,2006.0,1,1.0,2,61,1,7,536,7062,1,810,32,34,1
17421,2,2667,0,1.0,105.0,2012.0,1,0.0,2,61,0,0,747,1859,1,530,49,34,0
99532,1,1093,1,1.0,286.0,2015.0,0,0.0,7,38,0,0,747,2528,1,256,37,34,1
13713,2,371,1,1.0,29.0,2011.0,1,1.0,5,61,0,2,351,8067,0,2234,49,34,0
27825,1,2842,0,1.0,305.0,2012.0,3,3.0,2,38,0,0,482,2353,1,518,40,34,1
4950,1,1474,0,1.0,724.0,2004.0,1,0.0,1,61,1,2,652,6835,1,2473,30,34,1
29910,2,1233,1,1.0,533.0,2009.0,1,0.0,2,38,9,7,461,7231,0,2212,49,34,1
